CompanyID,CIK,AddedDate,CloseDate,DaysToClose,WeeksToClose,CompanyStatus,Platform,FundraisingType,EquityType,Industry,Valuation,MinimumInvestment,RoundMinimum,RoundMaximum,Raised,PercentOfGoal,RaisedAmountBucket,SuccessStatus,Investors,CompanyName
1508,1720886,2019-10-31,2020-04-06,158,22.6,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$4,960,000",$200,"$10,000","$1,070,000","$97,522",9.1%,#NAME?,#NAME?,178,Megalopolis
1506,1744851,2019-10-31,2020-03-30,151,21.6,Currently Raising,StartEngine,Crowdfunding,Equity,Other,"$6,050,000",$300,"$10,000","$198,000","$33,600",17.0%,#NAME?,#NAME?,71,Rhino Hide
1505,1689361,2019-10-31,2020-04-03,155,22.1,Currently Raising,StartEngine,Crowdfunding,Other Security Type,Technology/Software,,$500,"$10,000","$1,070,000","$6,500",0.6%,#NAME?,#NAME?,11,Currency Tracking Technologies
1513,1791299,2019-11-01,2020-02-21,112,16.0,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$3,000,000",$100,"$50,000","$107,000","$13,534",12.6%,#NAME?,#NAME?,28,BackAlert
1511,1788674,2019-11-01,2020-04-17,168,24.0,Currently Raising,Wefunder,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$250,000","$500,000","$90,545",18.1%,#NAME?,#NAME?,104,Skeptic Distillery Co.
1510,1792706,2019-11-01,2020-04-06,157,22.4,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$10,700,000",$200,"$10,000","$1,070,000","$271,312",25.4%,#NAME?,#NAME?,418,Smart Soda
1515,1790042,2019-11-04,2020-03-30,147,21.0,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$5,000,000",$100,"$25,000","$1,070,000","$532,779",49.8%,#NAME?,#NAME?,"1,617",Ember Fund
1514,1790042,2019-11-04,2020-04-29,177,25.3,Currently Raising,Republic,Crowdfunding,SAFE/CN,Other,"$5,000,000",$100,"$25,000","$1,070,000","$73,184",6.8%,#NAME?,#NAME?,232,The Lieu
1612,1792922,2019-11-05,2020-02-21,108,15.4,Successful Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$50,000","$107,000","$56,800",53.1%,#NAME?,#NAME?,100,Lucky Goat Brewing
1518,1791574,2019-11-05,2020-01-17,73,10.4,Failed To Raise,SeedInvest,CF and Reg D,Equity,Consumer Products & Services,"$7,000,000","$1,000","$25,000","$1,070,000","$3,001",0.3%,#NAME?,#NAME?,0,Peach
1517,1706429,2019-11-05,2020-04-03,150,21.4,Currently Raising,Republic,Crowdfunding,SAFE/CN,Food & Beverage,"$5,000,000",$100,"$25,000","$500,000","$151,159",30.2%,#NAME?,#NAME?,476,Wandering Barman
1516,1789369,2019-11-05,2020-04-30,177,25.3,Currently Raising,Republic,Crowdfunding,SAFE/CN,Food & Beverage,"$5,000,000",$100,"$25,000","$1,070,000","$75,670",7.1%,#NAME?,#NAME?,256,Provenance
1620,1792963,2019-11-06,2020-01-22,77,11.0,Failed To Raise,MainVest,Crowdfunding,Debt,Food & Beverage,,$100,"$50,000","$107,000","$10,700",10.0%,#NAME?,#NAME?,21,Unlocal Beer Company
1519,1788590,2019-11-06,2019-12-27,51,7.3,Successful Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,"$5,000,000","$1,000","$25,000","$952,000","$282,185",29.6%,#NAME?,#NAME?,0,Sene
1570,1792908,2019-11-07,2020-03-17,131,18.7,Currently Raising,Fundopolis ,Crowdfunding,Equity,Technology/Software,,"$1,500","$300,000","$1,070,000","$6,000",0.6%,#NAME?,#NAME?,4,Apotheka Systems
1574,1793655,2019-11-08,2020-02-18,102,14.6,Successful Raise,Honeycomb,Crowdfunding,SAFE/CN,Consumer Products & Services,,,"$25,000","$107,000","$53,500",50.0%,#NAME?,#NAME?,32,Flexable
1520,1730695,2019-11-08,2020-04-30,174,24.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$15,000,000",$100,"$25,000","$1,070,000","$391,279",36.6%,#NAME?,#NAME?,"1,436",Ternio BlockCard
1524,1788672,2019-11-11,2020-03-13,123,17.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Consumer Products & Services,"$8,500,000",$100,"$75,000","$1,070,000","$193,160",18.1%,#NAME?,#NAME?,313,Léon & George
1523,1764730,2019-11-11,2020-03-06,116,16.6,Successful Raise,Republic,Crowdfunding,SAFE/CN,Food & Beverage,"$9,000,000",$100,"$100,000","$1,070,000","$373,066",34.9%,#NAME?,#NAME?,"1,397",Sweetberry
1522,1791747,2019-11-11,2020-01-13,63,9.0,Successful Raise,Microventures,Crowdfunding,SAFE/CN,Technology/Software,"$4,000,000",$100,"$25,000","$107,000","$107,000",100.0%,#NAME?,#NAME?,424,Unomi
1610,1793759,2019-11-12,2020-03-05,114,16.3,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$25,000","$107,000","$3,700",3.5%,#NAME?,#NAME?,14,Alma Fusion Restaurant 
1605,1793590,2019-11-12,2020-02-28,108,15.4,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Technology/Software,,$100,"$10,000","$20,000","$1,100",5.5%,#NAME?,#NAME?,7,Click IT
1528,1789840,2019-11-12,2020-04-17,157,22.4,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$3,000,000",$100,"$50,000","$107,000","$40,828",38.2%,#NAME?,#NAME?,64,Pressure Games
1527,1790638,2019-11-12,2020-02-11,91,13.0,Failed To Raise,Wefunder,Crowdfunding,Equity,Consumer Products & Services,"$5,190,000",$100,"$100,000","$750,000","$34,280",4.6%,#NAME?,#NAME?,55,Clean Air Lawn Care
1526,1792254,2019-11-12,2020-02-28,108,15.4,Successful Raise,Wefunder,Crowdfunding,Revenue Share,Other,,$100,"$50,000","$400,000","$74,860",18.7%,#NAME?,#NAME?,89,K-9 Divine
1525,1793349,2019-11-12,2020-06-02,203,29.0,Currently Raising,Republic,Crowdfunding,SAFE/CN,Consumer Products & Services,"$3,750,000",$100,"$25,000","$1,070,000","$233,110",21.8%,#NAME?,#NAME?,843,Growing Talent 
1618,1793545,2019-11-13,2020-03-05,113,16.1,Successful Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$25,000","$100,000","$14,300",14.3%,#NAME?,#NAME?,71,Tipsy Cupcakes
1531,1776303,2019-11-14,2020-03-06,113,16.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$250,"$50,000","$278,766","$169,855",60.9%,#NAME?,#NAME?,464,AppApp
1530,1790658,2019-11-14,2020-01-20,67,9.6,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$125,000","$150,000","$150,000",100.0%,#NAME?,#NAME?,135,Texadelphia Memorial
1529,1790657,2019-11-14,2020-01-23,70,10.0,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$125,000","$150,000","$150,000",100.0%,#NAME?,#NAME?,139,Texadelphia Katy
1624,1794263,2019-11-15,2020-08-26,285,40.7,Currently Raising,Razitall,Crowdfunding,Other Security Type,Technology/Software,"$4,166,666",$250,"$500,000","$850,000",$250,0.0%,#NAME?,#NAME?,0,Journify
1608,1791340,2019-11-15,2020-02-21,98,14.0,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Technology/Software,,$100,"$50,000","$107,000","$1,600",1.5%,#NAME?,#NAME?,7,The Workroom
1533,1654300,2019-11-15,2020-04-13,150,21.4,Currently Raising,WunderFund,Crowdfunding,Equity,Technology/Software,"$31,000,000",$102,"$25,000","$535,500","$29,033",5.4%,#NAME?,#NAME?,45,ChoiceTrade
1532,1599738,2019-11-15,2020-02-17,94,13.4,Successful Raise,StartEngine,Crowdfunding,Equity,Sports,"$30,400,000",$500,"$10,000","$1,070,000","$1,070,048",100.0%,#NAME?,#NAME?,"1,225","HYLETE, Inc."
1615,1793304,2019-11-18,2020-01-24,67,9.6,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Fashion,,$100,"$50,000","$75,000","$1,100",1.5%,#NAME?,#NAME?,2,IYLIA
1572,1793384,2019-11-18,2020-03-17,120,17.1,Currently Raising,Fundopolis ,Crowdfunding,Equity,Technology/Software,,$100,"$50,000","$500,000","$87,700",17.5%,#NAME?,#NAME?,44,Bee Mortgage App
1537,1776793,2019-11-18,2020-03-01,104,14.9,Failed To Raise,Republic,Crowdfunding,SAFE/CN,Food & Beverage,"$3,000,000",$100,"$25,000","$1,070,000","$6,875",0.6%,#NAME?,#NAME?,18,Mobile Cooks
1536,1787611,2019-11-18,2020-03-19,122,17.4,Currently Raising,Netcapital,Crowdfunding,Equity,Technology/Software,"$10,000,000",$100,"$10,000","$1,060,000","$20,250",1.9%,#NAME?,#NAME?,0,Attorney Et Al 
1535,1791753,2019-11-18,2020-03-02,105,15.0,Failed To Raise,Netcapital,Crowdfunding,Equity,Technology/Software,"$6,461,975",$101,"$10,002","$500,001","$41,353",8.3%,#NAME?,#NAME?,0,BitMovio
1534,1398488,2019-11-18,2020-03-31,134,19.1,Currently Raising,Netcapital,Crowdfunding,Equity,"Medical, Health and Well Being","$9,519,142",$99,"$10,000","$1,070,000","$44,952",4.2%,#NAME?,#NAME?,0,Stemsation
1571,1794562,2019-11-19,2020-03-18,120,17.1,Currently Raising,Fundopolis ,Crowdfunding,Equity,Technology/Software,,$100,"$50,000","$100,000","$26,523",26.5%,#NAME?,#NAME?,40,Peeka VR
1569,1794037,2019-11-19,2020-04-17,150,21.4,Currently Raising,Fundopolis ,Crowdfunding,Revenue Share,Consumer Products & Services,,$100,"$250,000","$750,000","$2,140",0.3%,#NAME?,#NAME?,8,TNHC
1539,1787976,2019-11-19,2020-04-30,163,23.3,Currently Raising,NextSeed,Crowdfunding,Equity,Food & Beverage,"$9,985,000",$252,$252,"$1,070,000","$136,963",12.8%,#NAME?,#NAME?,145,Blue Top Brand
1542,1791378,2019-11-20,2020-03-06,107,15.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Consumer Products & Services,,$100,"$50,000","$107,000","$10,950",10.2%,#NAME?,#NAME?,23,LYFETYMES
1541,1453982,2019-11-20,2020-03-01,102,14.6,Successful Raise,Wefunder,Crowdfunding,Equity,Technology/Software,"$39,300,000","$1,000","$400,000","$1,070,000","$575,750",53.8%,#NAME?,#NAME?,272,LPPFusion
1540,1698993,2019-11-20,2020-01-17,58,8.3,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$6,000,000","$1,000","$25,000","$1,000,000","$24,200",2.4%,#NAME?,#NAME?,0,Medean
1611,1794407,2019-11-21,2020-04-06,137,19.6,Currently Raising,MainVest,Crowdfunding,Revenue Share,Other,,$100,"$75,000","$107,000","$10,200",9.5%,#NAME?,#NAME?,26,Mizen Funeral Home
1543,1786104,2019-11-21,2020-02-15,86,12.3,Failed To Raise,Republic,Crowdfunding,Other Security Type,Technology/Software,,$100,"$1,070,000",,"$21,300",#DIV/0!,#NAME?,#NAME?,131,Profit Property 946 MLK
1623,1761058,2019-11-25,2020-09-05,285,40.7,Currently Raising,Razitall,Crowdfunding,Other Security Type,Film and Video,"$5,000,000",$124,"$250,000","$395,000","$3,474",0.9%,#NAME?,#NAME?,0,See Me Live
1568,1794130,2019-11-26,2020-03-26,121,17.3,Failed To Raise,Fundopolis ,Crowdfunding,Revenue Share,Technology/Software,,$100,"$50,000","$100,000",$100,0.1%,#NAME?,#NAME?,1,Connector
1550,1791397,2019-12-02,2020-03-20,109,15.6,Currently Raising,Wefunder,Crowdfunding,Equity,Consumer Products & Services,"$4,000,000",$100,"$100,000","$1,069,999","$220,067",20.6%,#NAME?,#NAME?,467,AmmoSquared
1549,1793642,2019-12-02,2020-01-16,45,6.4,Successful Raise,Wefunder,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$50,000","$107,000","$107,000",100.0%,#NAME?,#NAME?,160,Wehrloom Honey & Meadery
1548,1687316,2019-12-02,2020-04-17,137,19.6,Currently Raising,Wefunder,Crowdfunding,Equity,Other,"$8,030,000","$2,500","$135,000","$1,070,000","$704,221",65.8%,#NAME?,#NAME?,226,World Tree
1547,1784089,2019-12-02,2019-12-27,25,3.6,Successful Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$4,500,000","$1,000","$25,000","$500,000","$25,100",5.0%,#NAME?,#NAME?,0,OpenAVN
1546,1724320,2019-12-02,2020-03-24,113,16.1,Currently Raising,Republic,Crowdfunding,SAFE/CN,Food & Beverage,"$8,500,000",$100,"$25,000","$1,070,000","$66,254",6.2%,#NAME?,#NAME?,199,Buff Bake
1545,1722137,2019-12-02,2020-05-28,178,25.4,Currently Raising,Republic,Crowdfunding,SAFE/CN,Consumer Products & Services,"$8,000,000",$100,"$25,000","$1,070,000","$166,934",15.6%,#NAME?,#NAME?,722,Upshift
1544,1790689,2019-12-02,2020-01-30,59,8.4,Successful Raise,NextSeed,Crowdfunding,Debt,Technology/Software,,$100,"$150,000","$250,000","$215,000",86.0%,#NAME?,#NAME?,189,another round
1553,1791127,2019-12-03,2020-04-29,148,21.1,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$3,010,000",$298,"$9,999","$106,993","$89,462",83.6%,#NAME?,#NAME?,65,Eight Bridges Brewing
1552,1794072,2019-12-03,2020-03-20,108,15.4,Currently Raising,Wefunder,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$94,000","$106,000","$62,955",59.4%,#NAME?,#NAME?,84,Shanti Elixirs
1551,1793601,2019-12-03,2020-02-27,86,12.3,Failed To Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,"$4,000,000","$1,000","$25,000","$1,070,000","$11,600",1.1%,#NAME?,#NAME?,0,Kargoo
1616,1795961,2019-12-05,2020-02-15,72,10.3,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$75,000","$107,000","$5,500",5.1%,#NAME?,#NAME?,37,The Cocktail Parlor
1590,1795377,2019-12-05,2020-02-12,69,9.9,Successful Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$75,000","$100,000","$100,000",100.0%,#NAME?,#NAME?,120,Comfort Kitchen
1555,1496634,2019-12-05,2020-01-24,50,7.1,Failed To Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,"$12,500,000","$1,000","$25,000","$1,070,000","$59,103",5.5%,#NAME?,#NAME?,0,Private Health Management 
1554,1792508,2019-12-05,2020-04-29,146,20.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$19,800,000",,"$1,000","$300,000","$15,326",5.1%,#NAME?,#NAME?,"3,750",Linen App
1562,1709539,2019-12-06,2020-03-27,112,16.0,Currently Raising,Wefunder,Crowdfunding,Equity,Consumer Products & Services,"$30,000,000",$300,"$50,000","$442,000","$471,120",106.6%,#NAME?,#NAME?,528,Shark Wheel
1561,1629933,2019-12-06,2020-04-17,133,19.0,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$7,000,000","$1,000","$50,000","$1,070,000","$74,520",7.0%,#NAME?,#NAME?,18,Dented Brick Distillery
1560,1661779,2019-12-06,2020-12-05,365,52.1,Currently Raising,TruCrowd,Crowdfunding,Equity,Technology/Software,"$120,000,000",$195,"$9,998","$855,000","$230,362",26.9%,#NAME?,#NAME?,156,StartEngine Crowdfunding
1559,1796036,2019-12-06,2020-05-11,157,22.4,Currently Raising,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$39,000,000",$250,"$10,000","$107,000","$176,280",164.7%,#NAME?,#NAME?,369,PhorMed
1558,1791739,2019-12-06,2020-04-29,145,20.7,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$12,800,000",$300,"$9,999","$1,069,999","$338,708",31.7%,#NAME?,#NAME?,350,Grady's Cold Brew
1557,1730486,2019-12-06,2020-04-04,120,17.1,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$5,000,000",$100,"$25,000","$1,070,000","$41,620",3.9%,#NAME?,#NAME?,126,RehabPath
1556,1730486,2019-12-06,2020-03-16,101,14.4,Currently Raising,Microventures,Crowdfunding,SAFE/CN,Technology/Software,"$8,000,000",$100,"$50,000","$750,000","$96,965",12.9%,#NAME?,#NAME?,297,Thematic
1564,1792907,2019-12-09,2020-03-27,109,15.6,Currently Raising,Wefunder,Crowdfunding,Equity,Media and Publishing,"$5,670,000",$250,"$50,000","$1,070,000","$100,875",9.4%,#NAME?,#NAME?,68,Back To Space
1563,1702371,2019-12-09,2020-03-09,91,13.0,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$25,000","$1,070,000","$215,194",20.1%,#NAME?,#NAME?,589,Hive
1614,1796230,2019-12-10,2020-03-20,101,14.4,Currently Raising,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$80,000","$100,000","$23,000",23.0%,#NAME?,#NAME?,16,True Wines
1566,1788204,2019-12-10,2020-03-04,85,12.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$7,300,000",$100,"$300,000","$1,000,000","$88,667",8.9%,#NAME?,#NAME?,54,Crafthouse Cocktails
1565,1722969,2019-12-10,2020-04-29,141,20.1,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$89,800,000",$297,"$9,998","$728,993","$1,041,551",142.9%,#NAME?,#NAME?,"1,663",Atlis Motor Vehicles 
1607,1765507,2019-12-11,2020-03-20,100,14.3,Currently Raising,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$30,000","$60,000","$5,600",9.3%,#NAME?,#NAME?,17,Popover King
1577,1751794,2019-12-11,2020-03-20,100,14.3,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$5,200,000",$100,"$50,000","$354,522","$85,239",24.0%,#NAME?,#NAME?,254,Billion Vegans
1576,1794782,2019-12-11,2020-01-17,37,5.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Sports,"$2,500,000",$100,"$20,000","$100,000","$60,955",61.0%,#NAME?,#NAME?,205,Graff Golf
1575,1790674,2019-12-11,2020-03-31,111,15.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$10,000,000",$50,"$75,000","$1,070,000","$811,460",75.8%,#NAME?,#NAME?,"3,531",Delee 
1584,1789108,2019-12-12,2020-04-03,113,16.1,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$3,000,000",$100,"$100,000","$1,070,000","$147,759",13.8%,#NAME?,#NAME?,316,Robovet
1583,1701666,2019-12-12,2020-04-29,139,19.9,Currently Raising,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$5,960,000",$500,"$10,000","$1,070,000","$61,163",5.7%,#NAME?,#NAME?,67,Akibah Health
1582,1617797,2019-12-12,2020-04-29,139,19.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$100,000","$1,070,000","$11,695",1.1%,#NAME?,#NAME?,28,Story2
1581,1795615,2019-12-12,2020-05-31,171,24.4,Currently Raising,Fundanna,Crowdfunding,Equity,Technology/Software,"$3,000,000",$300,"$10,002","$1,069,998","$4,800",0.4%,#NAME?,#NAME?,12,Hemp Real Estate Investment 
1604,1788859,2019-12-13,2020-02-20,69,9.9,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Fashion,,$100,"$10,000","$20,000","$1,600",8.0%,#NAME?,#NAME?,4,Girls Chronically Rock
1592,1795273,2019-12-13,2020-04-03,112,16.0,Currently Raising,Wefunder,Crowdfunding,Other Security Type,Film and Video,,$100,"$60,000","$250,000","$90,000",36.0%,#NAME?,#NAME?,132,What Are You Doing New Year's? Film
1591,1794925,2019-12-13,2020-03-27,105,15.0,Currently Raising,Wefunder,Crowdfunding,Other Security Type,Film and Video,,$100,"$100,000","$250,000","$153,239",61.3%,#NAME?,#NAME?,57,See You Then Film
1595,1791125,2019-12-16,2020-03-17,92,13.1,Currently Raising,StartEngine,Crowdfunding,Equity,Sports,"$6,380,000",$297,"$9,999","$1,070,000","$161,451",15.1%,#NAME?,#NAME?,183,VegasWinners
1594,1794484,2019-12-16,2020-05-01,137,19.6,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$8,000,000",$100,"$25,000","$1,070,000","$13,820",1.3%,#NAME?,#NAME?,32,Alpha'a
1593,1780122,2019-12-16,2020-04-29,135,19.3,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$100,000","$1,070,000","$241,040",22.5%,#NAME?,#NAME?,463,Genobank.io
1597,1639681,2019-12-17,2020-04-29,134,19.1,Currently Raising,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$34,000,000","$1,003","$9,996","$1,069,997","$293,127",27.4%,#NAME?,#NAME?,119,BioCurity Pharmaceuticals 
1596,1638850,2019-12-17,2020-03-20,94,13.4,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$51,500,000",$450,"$9,999","$1,070,000","$84,326",7.9%,#NAME?,#NAME?,94,XTI Aircraft
1619,1796965,2019-12-18,2020-02-20,64,9.1,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$40,000","$80,000",$200,0.3%,#NAME?,#NAME?,2,The Parm Shop
1603,1709628,2019-12-18,2020-04-17,121,17.3,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$9,000,000",$100,"$80,000","$689,474","$258,582",37.5%,#NAME?,#NAME?,548,Cloudastructure 
1602,1662905,2019-12-18,2020-03-18,91,13.0,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$7,500,000",$249,"$9,999","$1,070,000","$70,440",6.6%,#NAME?,#NAME?,117,Airemos
1601,1791683,2019-12-18,2020-04-28,132,18.9,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$4,500,000",$250,"$10,000","$107,000","$178,569",166.9%,#NAME?,#NAME?,394,Skunk Brothers Spirits
1600,1709915,2019-12-18,2020-02-07,51,7.3,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$4,500,000","$1,000","$25,000","$1,000,000","$13,000",1.3%,#NAME?,#NAME?,0,True Foodies
1599,1733855,2019-12-18,2020-02-17,61,8.7,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$10,000,000","$1,000","$25,000","$1,070,000","$303,264",28.3%,#NAME?,#NAME?,0,Hitch Robotics 
1598,1790092,2019-12-18,2020-04-30,134,19.1,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$12,000,000",$100,"$30,000","$1,070,000","$107,443",10.0%,#NAME?,#NAME?,465,Sunu
1622,1790595,2019-12-19,2020-03-18,90,12.9,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$8,000,000",$199,"$10,000","$1,069,999","$390,009",36.4%,#NAME?,#NAME?,783,PaQuì Tequila
1621,1786194,2019-12-19,2020-03-20,92,13.1,Currently Raising,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$14,000,000",$399,"$9,999","$1,069,999","$11,753",1.1%,#NAME?,#NAME?,11,SitTight
1647,1794075,2019-12-20,2020-04-03,105,15.0,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$5,500,000",$100,"$50,000","$106,000","$104,117",98.2%,#NAME?,#NAME?,170,SkillSoniq
1646,1788198,2019-12-20,2020-03-18,89,12.7,Currently Raising,Wefunder,Crowdfunding,Revenue Share,Film and Video,,$750,"$50,000","$100,000","$68,766",68.8%,#NAME?,#NAME?,87,I am Like You Film
1645,1792745,2019-12-20,2020-03-20,91,13.0,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$4,990,000",$169,"$10,000","$107,000","$5,515",5.2%,#NAME?,#NAME?,11,TACOTOPIA
1644,1793635,2019-12-20,2020-03-18,89,12.7,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$12,300,000",$200,"$10,000","$1,070,000","$64,864",6.1%,#NAME?,#NAME?,80,HARA Flow
1643,1716174,2019-12-20,2020-04-20,122,17.4,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$26,000,000",$300,"$10,000","$1,070,000","$502,303",46.9%,#NAME?,#NAME?,672,Commerce.AI
1642,1789878,2019-12-20,2020-02-27,69,9.9,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$200,000","$250,000","$250,000",100.0%,#NAME?,#NAME?,195,Giant Leap Coffee
1650,1794140,2019-12-23,2020-03-20,88,12.6,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$3,900,000",$250,"$10,000","$1,070,000","$18,223",1.7%,#NAME?,#NAME?,40,CompanionCBD
1649,1681290,2019-12-23,2020-03-19,87,12.4,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$10,200,000",$200,"$9,999","$1,069,999","$174,290",16.3%,#NAME?,#NAME?,316,Prime Lightworks
1648,1797125,2019-12-23,2020-03-23,91,13.0,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$12,000,000",$100,"$10,000","$107,000","$95,693",89.4%,#NAME?,#NAME?,305,Rumble Motors
1651,1772401,2019-12-26,2020-04-03,99,14.1,Failed To Raise,Wefunder,Crowdfunding,Equity,Technology/Software,"$18,000,000",$100,"$400,001","$1,069,997","$30,844",2.9%,#NAME?,#NAME?,76,Xcite Interactive
1652,1796599,2019-12-27,2020-04-30,125,17.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,Consumer Products & Services,"$4,000,000",$100,"$25,000","$1,070,000","$27,927",2.6%,#NAME?,#NAME?,57,Juna
1656,1788682,2019-12-30,2020-03-26,87,12.4,Currently Raising,Wefunder,Crowdfunding,Equity,Food & Beverage,"$5,000,000","$1,000","$300,001","$1,069,999","$214,270",20.0%,#NAME?,#NAME?,104,Hoop Tea
1655,1797650,2019-12-30,2020-04-30,122,17.4,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$5,000,000",$100,"$200,000","$1,070,000","$144,516",13.5%,#NAME?,#NAME?,702,HelloWoofy.com
1654,1691657,2019-12-30,2020-04-30,122,17.4,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$7,000,000",$100,"$25,000","$1,070,000","$72,259",6.8%,#NAME?,#NAME?,265,Stareable
1653,1769091,2019-12-30,2020-03-27,88,12.6,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$20,000,000",$100,"$25,000","$1,070,000","$386,789",36.1%,#NAME?,#NAME?,"1,502",Rocket Dollar
1658,1791223,2020-01-01,2020-03-17,76,10.9,Currently Raising,Microventures,Crowdfunding,SAFE/CN,Technology/Software,"$13,200,000",$100,"$50,000","$1,070,000","$100,849",9.4%,#NAME?,#NAME?,316,Renu Robotics
1657,1798279,2020-01-01,2020-03-09,68,9.7,Successful Raise,Microventures,Crowdfunding,SAFE/CN,Food & Beverage,"$4,500,000",$100,"$25,000","$107,000","$60,617",56.7%,#NAME?,#NAME?,231,Mountjoy Sparkling 
1675,1780452,2020-01-02,2020-06-30,180,25.7,Currently Raising,CrowdSource Funded,Crowdfunding,Other Security Type,Consumer Products & Services,,,"$10,000","$1,070,000","$1,250",0.1%,#NAME?,#NAME?,5,BitiCar
1674,1796828,2020-01-02,2020-06-30,180,25.7,Currently Raising,Buy The Block,Crowdfunding,Equity,Other,"$2,900,000",$250,"$107,000","$1,070,000","$254,000",23.7%,#NAME?,#NAME?,434,Lyons Ave Renaissance
